decision,left_id,right_id,simhash_distance,jaccard_5gram,thresholds,reason
REJECT_HAMMING,https://www.msn.com/en-xl/news/other/yoon-says-science-technology-form-basis-of-all-industries/ar-AA15JjyR,https://www.ketk.com/sports/10-10-for-lens-as-it-maintains-perfect-league-home-record/,24,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=D84615CC-0317-4A0A-BC2A-B52A1EA2ABC5,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=275160ED-66C6-4D80-BAF3-6042F5B8594E,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=17D3E033-007A-4FC2-94B6-3CDFCE3B8717,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=542158BC-2831-4043-90DD-911AAD0752A8,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=DC62AF9A-800B-4D20-B735-BED7D98AC106,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=D691E069-DB95-4A64-8C4A-0D47D3362F20,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=7C0403D9-A368-4A92-B03B-50328C5E23AF,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.asp?ShareTicker=SYN&thread=29D319F6-2559-4514-A6F4-898ADC9172D1,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=27C5C7AB-9D1B-4CED-9335-E3449B867012,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=654756FF-7D7D-4A54-9E1A-A306CB4A381C,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=A116820B-33AF-46DC-8FCA-6634AA49BF5B,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=6A33A28D-08D4-45D1-9034-EB2C392861E0,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=F39998C0-2936-476D-9D17-71A4E00F3E44,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.investopedia.com/terms/u/us-department-health-and-human-services-hhs.asp,https://www.investopedia.com/terms/u/us-department-health-and-human-services-hhs.asp,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://news.gatech.edu/news/2023/06/12/howell-selected-interim-vice-president-information-technology-and-chief-information,https://news.gatech.edu/news/2023/06/12/howell-selected-interim-vice-president-information-technology-and-chief-information,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.sunnewsonline.com/ncc-committed-to-gender-equity-in-information-technology/,https://www.sunnewsonline.com/ncc-committed-to-gender-equity-in-information-technology/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.benzinga.com/money/best-information-technology-etfs-right-now,https://www.benzinga.com/money/best-information-technology-etfs-right-now,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.benzinga.com/money/best-information-technology-etfs-right-now,https://www.benzinga.com/money/best-information-technology-etfs-right-now,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://menafn.com/1105718174/Global-Bioremediation-Technology-And-Services-Market-Report-2022-2028-Demand-In-Mining-Petroleum-Farming-Nuclear-Power-Fuels-Growth,https://menafn.com/1105718174/Global-Bioremediation-Technology-And-Services-Market-Report-2022-2028-Demand-In-Mining-Petroleum-Farming-Nuclear-Power-Fuels-Growth,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://menafn.com/1105718174/Global-Bioremediation-Technology-And-Services-Market-Report-2022-2028-Demand-In-Mining-Petroleum-Farming-Nuclear-Power-Fuels-Growth,https://menafn.com/1105718174/Global-Bioremediation-Technology-And-Services-Market-Report-2022-2028-Demand-In-Mining-Petroleum-Farming-Nuclear-Power-Fuels-Growth,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.benzinga.com/pressreleases/23/08/33773411/technology-research-services-market-analysis-report-2023-2030-104-pages-report,https://www.benzinga.com/pressreleases/23/09/34717593/technology-research-services-market-development-outlook-2023-2030-business-strategies-with-growth-i,13,0.7619,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.benzinga.com/pressreleases/23/08/33773411/technology-research-services-market-analysis-report-2023-2030-104-pages-report,https://www.thegazette.com/k/what-does-information-technology-in-schools-look-like-today/,22,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.benzinga.com/pressreleases/23/08/33773411/technology-research-services-market-analysis-report-2023-2030-104-pages-report,https://www.thegazette.com/k/what-does-information-technology-in-schools-look-like-today/,22,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.cnbc.com/select/best-credit-monitoring-services/,https://www.cnbc.com/select/best-credit-monitoring-services/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.cnbc.com/select/best-credit-monitoring-services/,https://www.cnbc.com/select/best-credit-monitoring-services/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.pcmag.com/picks/the-best-email-encryption-services,https://www.pcmag.com/picks/the-best-email-encryption-services,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.pcmag.com/picks/the-best-email-encryption-services,https://www.pcmag.com/picks/the-best-email-encryption-services,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.tmcnet.com/usubmit/-systems-solution-inc-opens-new-company-headquarters-depot-/2023/03/15/9777681.htm,https://it.tmcnet.com/news/2023/03/15/9777681.htm,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.ibef.org/industry/information-technology-india,https://www.ibef.org/industry/information-technology-india,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.ibef.org/industry/information-technology-india,https://www.ibef.org/industry/information-technology-india,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.insidermonkey.com/blog/should-you-hold-stewart-information-services-stc-1204720/,https://www.insidermonkey.com/blog/should-you-hold-stewart-information-services-stc-1204720/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.insidermonkey.com/blog/should-you-hold-stewart-information-services-stc-1204720/,https://www.insidermonkey.com/blog/should-you-hold-stewart-information-services-stc-1204720/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://sf.gov/departments/committee-information-technology-coit,https://sf.gov/departments/committee-information-technology-coit,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://sf.gov/departments/committee-information-technology-coit,https://sf.gov/departments/committee-information-technology-coit,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.benzinga.com/pressreleases/23/09/34717593/technology-research-services-market-development-outlook-2023-2030-business-strategies-with-growth-i,https://www.thegazette.com/k/what-does-information-technology-in-schools-look-like-today/,21,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.benzinga.com/pressreleases/23/09/34717593/technology-research-services-market-development-outlook-2023-2030-business-strategies-with-growth-i,https://www.thegazette.com/k/what-does-information-technology-in-schools-look-like-today/,21,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://technews.tmcnet.com/news/2023/07/20/9851763.htm,https://www.finanznachrichten.de/nachrichten-2023-02/58212558-information-services-group-inc-rise-of-public-clouds-in-france-lifts-aws-adoption-004.htm,24,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.sussex.ac.uk/study/masters/courses/management-of-information-technology-msc,https://www.sussex.ac.uk/study/masters/courses/management-of-information-technology-msc/2023,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.sussex.ac.uk/study/masters/courses/management-of-information-technology-msc,https://www.sussex.ac.uk/study/masters/courses/management-of-information-technology-msc,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://udayton.edu/policies/it/index.php,https://udayton.edu/policies/it/index.php,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://udayton.edu/policies/it/index.php,https://udayton.edu/policies/it/index.php,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=D84615CC-0317-4A0A-BC2A-B52A1EA2ABC5,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=275160ED-66C6-4D80-BAF3-6042F5B8594E,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=17D3E033-007A-4FC2-94B6-3CDFCE3B8717,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=542158BC-2831-4043-90DD-911AAD0752A8,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=DC62AF9A-800B-4D20-B735-BED7D98AC106,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=D691E069-DB95-4A64-8C4A-0D47D3362F20,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=7C0403D9-A368-4A92-B03B-50328C5E23AF,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.asp?ShareTicker=SYN&thread=29D319F6-2559-4514-A6F4-898ADC9172D1,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=27C5C7AB-9D1B-4CED-9335-E3449B867012,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=654756FF-7D7D-4A54-9E1A-A306CB4A381C,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=A116820B-33AF-46DC-8FCA-6634AA49BF5B,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=405F83D1-5330-407E-96B7-F9F22E2EE3CD,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=F39998C0-2936-476D-9D17-71A4E00F3E44,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.kentuckytoday.com/news/business/culture-biosciences-focuses-technology-and-service-platform-on-biologics/article_fcb1ef67-8946-58d0-880e-dca2726b3473.html,https://www.tmcnet.com/usubmit/2023/03/14/9776320.htm,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.buffalo.edu/administrative-services/managing-procurement/commonly-purchased-goods/information-technology.html,https://www.buffalo.edu/administrative-services/managing-procurement/commonly-purchased-goods/information-technology.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.buffalo.edu/administrative-services/managing-procurement/commonly-purchased-goods/information-technology.html,https://www.buffalo.edu/administrative-services/managing-procurement/commonly-purchased-goods/information-technology.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.buffalo.edu/administrative-services/managing-procurement/commonly-purchased-goods/information-technology.html,https://www.buffalo.edu/administrative-services/managing-procurement/commonly-purchased-goods/information-technology.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.buffalo.edu/administrative-services/managing-procurement/commonly-purchased-goods/information-technology.html,https://www.buffalo.edu/administrative-services/managing-procurement/commonly-purchased-goods/information-technology.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/articles/u-s-looks-to-restrict-chinas-access-to-cloud-computing-to-protect-advanced-technology-f771613,https://www.wsj.com/articles/u-s-looks-to-restrict-chinas-access-to-cloud-computing-to-protect-advanced-technology-f771613,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://indianexpress.com/article/technology/tech-news-technology/us-argues-google-wants-too-much-information-kept-secret-in-antitrust-trial-8946121/,https://indianexpress.com/article/technology/tech-news-technology/us-argues-google-wants-too-much-information-kept-secret-in-antitrust-trial-8946121/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://indianexpress.com/article/technology/tech-news-technology/us-argues-google-wants-too-much-information-kept-secret-in-antitrust-trial-8946121/,https://indianexpress.com/article/technology/tech-news-technology/us-argues-google-wants-too-much-information-kept-secret-in-antitrust-trial-8946121/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
